label,setting,Ti,Y,Hf,Th,U,La,Ce,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
1,oceanic,8.900000007,30688.99999,12903.92,2100.999998,2452.000001,0.18,160.2000001,12.09999999,45.3,1.739786856,544.0000004,210.9999999,2529.999999,1042.999999,4463.000002,902.9999993,6887,1022
0,continental,4.809999996,737.9499999,10728.54001,34.58,254.5499998,0.01,9.060000007,0.32,1.149999999,0.904689164,13.22999999,4.789999995,47.68999995,26.58000002,120.8099999,30.10000003,271.74,60.23999997
1,oceanic,7.199999993,2853.000002,15762.26,26.99999999,61.99999993,0.09,23.8,1.1,3.9,1.043872114,50.99999999,19.98000001,239,110,499.9999996,115.9999999,890.0000007,158
1,oceanic,16.11999998,1844.93,8964.140008,292.6700003,295.3200002,0.04,42.92999995,2.660000002,6.040000005,1.333836588,53.66999996,18.76,207.9800001,75.31999994,321.2799999,62.54000001,475.46,77.49000002
1,oceanic,12.48999999,2493.199999,8194.770002,192.18,253.5199999,0.08,40.71999997,3.239999998,6.139999998,1.716589696,56.56000003,20.3,235.18,96.41000003,425.7599998,86.12999996,660.9299997,113.3300001
0,continental,4.561273627,7161.000005,12202.99999,3550.999998,4425,0.0016,150,2.68,13.19000001,0.324760213,166.9999999,61.01,752.0000007,290.0000001,1247.999999,243.0000002,1862.000002,273
1,oceanic,27.2,1370,7985.150005,16.99999999,36.99999999,0.01,9.199999993,0.8,2.000000002,1.275843694,23,8.999999991,122.9999999,56,269.9999999,61,520.0000004,102.0000001
0,continental,7.230712069,1371.000001,11501.99999,210.0000001,371.0000003,0.013,29.00000001,1.339999999,3.860000003,0.327079929,31.99999998,12.29,142.9999998,54.00000002,241.0000002,49.99999996,388.9999997,67.00000005
0,continental,6.709999997,1029.799999,11171.74,67.08000001,180.8700002,0.02,11.49000001,1.299999999,3.9,1.542611014,35.13000002,11.38,111.64,40.49999998,173.2100001,34.84999997,285.8900002,54.02000002
0,continental,3.605205235,1528.999999,10422,124,221.0000002,0.0031,22.00000001,1.020000001,4.160000004,0.335198935,33.00000001,13.81000001,158.9999999,59.99999995,260,52.00000004,388.9999997,68.00000005
1,oceanic,14.4,19065.00002,10998.69999,983.999999,717.9999996,0.08,286.7,10.9,36.59999997,5.103374783,478.0000004,181.0000001,2094.999999,788.9999996,3221.999999,599.9999995,4083.000001,615.0000003
0,continental,7.649999997,1166.260001,10311.71001,78.33000008,252.6100001,0.04,17.14000002,0.599999999,1.830000001,1.194653641,23.35000001,8.880000005,103.03,43.14000002,197.2300001,41.11000002,356.83,69.00999994
1,oceanic,13.26,1029.6,9477.440007,27.50999998,60.74000006,0.01,6.619999993,0.77,2.109999999,0.672717583,22.59999999,8.41999999,102.05,41.38999996,190.9999999,40.13999999,336.3400001,61.86000005
1,oceanic,24.14000001,1658.200001,9072.589998,28.34000001,64.58000005,0.06,5.469999996,2.480000001,5.6,2.087744227,51.60999999,16.83999999,181.3399998,71.20000006,294.7399999,59.86000007,477.7699998,81.99999993
1,oceanic,36.69999998,902.9999993,10163.26999,2.000000002,4.999999996,0.03,5.099999999,0.4,1.5,0.695914742,16.99999999,7,90.99999993,36.99999999,176.9999999,36.99999999,296.9999998,56
1,oceanic,7.730000001,2438.190002,8018.189998,64.32999994,119.2699999,0.04,16.15999998,5.029999999,10,4.001509768,92.35000005,29.61999999,300.4200002,108.3800001,405.2899998,73.17999997,512.56,79.63999993
0,continental,4.88,1202.319999,12096.31999,53.67999998,461.1399998,0.01,15.22999999,0.33,1.25,0.835097692,20.09000001,8.220000009,103.07,41.97999998,209.4900001,49.98000002,445.6999999,88.76000009
0,continental,8.860000002,1254.67,11005.09001,110.84,377.5500003,0.09,21.22000002,2.830000003,5.049999999,3.676749549,34.88999996,10.75999999,86.51,44.52000003,196.2199998,43.59,377.9299996,77.56999992
1,oceanic,17.39999999,6054.000005,10011.77,58.00000006,95.99999999,0.02,58.30000003,2.400000002,8.799999997,3.595559504,109,43.00000004,540.0000002,237,1078,233,1898,330.0000001
1,oceanic,14.40793893,1682.283936,9027.955444,51.68167278,69.94160868,0.030153104,9.384940229,1.57306748,3.07830189,1.980583633,30.96182431,13.22711493,160.456227,65.35462544,335.3954603,72.72089211,638.698282,122.6200927
1,oceanic,17.60680255,1750.763609,9775.110355,159.7317299,172.6837233,0.006598918,42.61538104,0.751607984,1.998634662,1.561790389,26.5988773,12.0430796,150.6587199,63.51435674,334.8697609,80.83782146,798.842428,165.064949
1,oceanic,10.42,8572.61001,9873.799998,390.0899998,384.6799997,0.07,99.58000001,10.89000001,25.44,5.938472469,248.1100002,83.05000004,926.4099993,362.4499999,1462.689999,283.6899998,2147.28,359.0200003
1,oceanic,12.60470921,930.4393409,9744.143475,11.26466949,31.27484738,0.01025482,8.082056255,0.424377804,1.204671966,0.794309027,12.87622438,5.385575666,68.60645054,34.74616543,178.4140981,44.8877374,443.2040823,90.52658219
1,oceanic,6.600000007,21566.00001,15745.31001,2125.999999,2465.000002,0.02,75.60000009,4.399999995,21.2,0.695914743,312,131.9999999,1664,722.0000007,3177.000001,636.0000005,4661.000001,670.9999997
0,continental,7.027012175,3786.999999,10857,580.0000006,727.0000002,0.04,67.00000005,4.500000002,10.85999999,1.171456482,94.00000009,31.1,379,154.0000001,671.9999999,133.9999999,1024.999999,164.9999999
1,oceanic,29.42999999,6591.349996,7981.229994,1147.070001,776.7199999,0.08,112.2500001,10.78,31.26000002,13.74431617,260.8900001,84.98000005,832.4400009,298.19,1112.409999,202.1200002,1478.230001,234.7600001
1,oceanic,7.110000004,5404.499998,8322.190005,209.9100002,320.6099999,0.07,44.41999998,11.56,26.97999998,8.142202483,208.9700001,68.14999997,696.3399997,237.6400002,923.159999,166.0400001,1197.689999,181.4800002
1,oceanic,7.130000002,2030,7279.999995,28.10000001,75.29999997,0.0904,3.680000003,4.819999997,9.179999996,2.667673179,18,7.719999994,115.9999999,45.8,243.9999998,63.49999996,638.9999998,169.9999999
1,oceanic,6.719999999,1942.109998,9408.839994,67.89000005,144.8500002,0.02,43.02999999,2.100000001,5.609999997,1.519413854,56.42999996,19.98999999,225.5700002,84.16000004,343.1400001,65.09000007,469.8400002,72.61000004
1,oceanic,11.69,3986.140002,9321.270001,486.5899995,485.2100001,0.03,66.26000007,5.019999998,14.65000001,6.321225572,153.43,46.43000004,475.6700002,180.6400002,679.0099995,126.0299999,910.350001,149.2500001
1,oceanic,13.38439574,1439.080615,9839.67536,39.15492649,62.40149794,0.025385294,8.734060824,1.877537116,3.523538466,1.880316999,29.94028837,11.16192947,129.292859,56.69804823,286.7829594,60.48645471,543.7595982,107.4709028
0,continental,20.74,3148.099997,7513.910002,223.2200001,261.1899998,0.07,34.52,6.33,14.52999999,9.742806392,112.19,34.63999997,372.4700001,127.66,544.7300001,115.3700001,935.5199989,166.87
1,oceanic,6.289999994,6890.809995,11551.48001,655.9199994,878.4800009,0.08,99.74000003,9.219999999,19.62,2.818454706,188.7800001,65.04000006,741.7099994,281.7800001,1224.15,245.8699999,1878.19,310.7499998
0,continental,8.630000006,974.539999,10471.00999,104.7100001,180.2799998,0.02,16.44999999,2.449999998,3.9,2.574884547,28.46000002,8.71,88.06999993,35.32999996,166.8200001,37.78000004,345.0900004,69.30000006
0,continental,16.36999998,564.9599997,8621.939994,19.37000001,50.24000003,0.01,10.33000001,0.38,1.389999999,0.858294848,12.46999999,4.520000002,50.41999996,21.74999999,102.0700001,22.39000002,192.7899999,37.26000004
0,continental,9.599999999,330.0000001,10057.99999,20.00000002,57.00000004,0.009,8.999999991,0.2,0.660000001,0.324760213,5.999999995,2.200000001,29.00000001,12,59.00000005,14.00000001,131.9999999,26.99999999
1,oceanic,18.81000002,2446.060001,9077.589991,82.22999995,114.57,0.05,9.149999999,3.800000003,7.899999995,4.279875664,80.88999992,27.58999997,296.8400001,105.5200001,430.8300001,81.05999992,605.57,101.3099999
1,oceanic,7.690000004,2139.769998,10695.97,77.35999999,157.42,0.38,31.94999996,2.85,6.529999996,2.284920073,62.55,20.63,241.64,95.30000008,381.3500002,73.04000008,557.5299997,90.85000007
0,continental,9.499999994,277,10539.00001,33.00000001,61.99999993,0.025,14.00000001,0.7,1.209999999,0.646040851,8.999999991,2.6,29.00000001,11,54.99999994,12.99999999,117.0000001,24.00000002
0,continental,11.22,260.7199997,9104.200007,18.35000002,43.89000002,0.01,3.880000004,0.24,0.650000001,0.579928952,6.55,2.08,21.84999998,9.900000009,47.25000002,10.78,93.33000004,19.18000001
0,continental,5.720000003,1005.539999,11281.89,51.51999996,201.1199998,0.02,16.61999998,0.41,1.93,0.97428064,22.76000001,8.500000006,90.69999999,38.95,172.0299999,36.09,295.3599998,55.30999994
1,oceanic,11.19000001,1570.6,8554.340006,98.26999999,155.82,0.02,21.22999999,1.93,4.600000003,1.728188277,41.83000004,15.11999999,171.19,66.76,276.3100001,53.46999999,406.6599997,65.92000005
0,continental,3.891975736,1867,11039.99999,154.9999999,277,0.0045,25.00000002,1.8,6.480000002,0.302722913,53.00000005,18.4,196.9999999,78.99999995,319,61,458,75.99999995
0,continental,3.199999998,355,13025,82.99999993,169.9999999,0.007,15,0.8,1.52,0.962682061,8.999999991,2.799999998,30.00000002,12,62.99999993,16.00000001,152,34
1,oceanic,10.62000001,2693.550002,8074.869996,620.1700001,520.6300004,0.05,119.6999999,4.100000003,9.659999991,2.505293072,87.99000006,31.66999997,331.5799998,115.07,466.3799999,84.5399999,595.24,95.3100001
1,oceanic,18.79999999,2605.000002,15161.27,49,76.99999997,0.02,5.400000002,1.400000001,4.300000004,1.97175844,52.00000004,20.00000002,265,107.9999999,501.0000002,109,872.0000001,166.9999999
0,continental,5.409999999,962.3100003,10898.38001,37.69999998,365.7100001,0.01,12.16,0.34,1.389999999,0.904689165,16.41,6.659999997,86.20000003,34.26999997,180.4399998,41.71000001,386.1699999,77.76000001
0,continental,9.084257372,7932.999995,13258.00001,4234.000003,4587.999998,0.0064,200.0000002,3.92,19.63000002,0.548612788,200.9999998,76.04999993,867.9999996,335.9999997,1388,273,1993.000001,315.0000002
0,continental,3.482569763,987.8859823,9883.198635,339.8833968,488.781149,0.025268085,43.05764334,0.461509075,1.231921844,0.65772137,14.09560922,5.738948189,84.80258073,33.81222007,167.942072,41.15769713,390.9410508,78.70586531
0,continental,11.47,615.2599998,8716.190007,18.21000001,51.80999997,0.01,8.479999995,0.580000001,1.429999998,0.84669627,14.75999998,5.300000005,57.83999996,24.06,107.13,23.24999999,193.2,38.14999997
0,continental,4.232264962,1372.999999,10769.99999,128.9999999,223.9999998,0.0049,22.00000001,0.819999999,3.089999997,0.289964476,39.99999997,12.61000001,160.0000001,59.99999995,259,52.00000004,388.0000004,66.00000007
1,oceanic,7.189999994,2449.999998,10300.00001,10.70000001,34.8,0.0717,5.910000002,0.823,2.929999998,1.050831261,26.09999998,12.6,172.9999999,80,387,91.3000001,832.9999992,212
0,continental,6.538057067,2681,12070,675.0000003,947,0.0102,72.99999998,1.810000001,4.590000005,0.41522913,53.00000005,22.00000001,271.0000001,107.9999999,476.0000003,95.99999999,814.0000002,133.9999999
1,oceanic,7.220000007,3490,7730.000001,26.40000001,66.39999994,0.0833,7.889999996,7.679999999,16.6,2.412504443,38.20000001,15.49999999,236,89.09999999,428,101.0000001,909.9999993,190
0,continental,19.32,2527.429999,8683.469996,143.14,175.83,0.08,27.44,3.710000003,8.529999997,5.335346356,86.92000007,28.23999998,295.27,103.5199999,441.7400002,83.43000008,666.2399992,115.33
1,oceanic,10.63000001,1185.410001,9561.689993,31.94999996,82.10999998,0.53,12.76999999,1.429999998,3.43,1.159857903,30.83999997,10.24999999,119.7300001,51.71000003,209.32,43.34,368.61,61.01
0,continental,14.82000001,1765.599999,8602.720004,89.79000009,144.7,0.05,20.13000001,3.370000001,6.860000005,4.303072827,54.78000001,17.58999998,175.8500001,70.01000006,298.3099999,62.80999994,511.1499998,94.72999993
1,oceanic,6.500000005,2430.499998,11138.87999,60.44999997,120.7499999,0.580000001,16.69999999,3.089999997,8.220000009,2.980834814,73.48999994,25.18999997,286.8499999,107.6599999,444.0999998,86.45000008,634.7699996,108.1
1,oceanic,11.49999999,2771.819999,8325.979994,68.44999993,114.3799999,0.03,11.43999999,4.569999999,10.96,4.62783304,99.24000009,31.18000001,331.4699998,121.1,486.82,91.85000008,682.4199993,111.9699999
0,continental,5.099999999,430.0000004,11351.99999,83.99999999,316.0000003,0.018,12.99999999,0.2,0.61,0.35955595,5.999999995,2.500000002,31.99999998,15,85.00000006,22.00000001,232.0000001,54.00000002
1,oceanic,12,40792,24781.57999,1868.999998,2390,0.15,254.0000002,15.49999999,45.10000001,5.567317941,563.0000002,233.9999998,3137.000002,1349.999998,6137.999999,1336,10580.00001,1585.000002
1,oceanic,22.22721385,3654.725926,9477.094627,124.9224008,188.820842,0.017444325,51.88990529,1.08307668,4.46246608,3.611193241,56.06734989,23.30872108,291.3805428,130.7035032,628.443376,151.0087331,1420.920605,294.3835539
1,oceanic,5.869999997,4072.339999,8720.000001,100.9799999,177.1300002,0.06,35.70999998,5.769999998,13.84999999,4.024706924,136.93,45.91000002,494.7400003,182,714.5099994,126.3699999,884.590001,138.78
0,continental,6.220000004,876.5300004,11841.8,99.9499999,322.4899998,0.03,21.98999998,0.59,2.019999998,1.043872112,18.46000001,7.690000004,82.57000008,30.68999997,140.7700001,30.12000003,253.87,47.53999996
0,continental,6.1,197.9999999,12704,41.99999996,127,0.01,19,0.2,0.42,0.251689165,3.999999997,1.2,16.00000001,7,36.00000002,10,103.9999999,22.00000001
0,continental,7,333.0000004,11170,50.99999999,91.99999993,0.004,20.00000002,0.3,0.930000001,0.523095915,7,2.500000002,27.99999998,12,59.00000005,14.00000001,128.9999999,26.99999999
1,oceanic,13.39,2444.520001,9767.310004,108.2700001,158.23,0.04,12.32,3.499999997,7.430000004,3.607158081,70.40999995,25.44,278.0899999,101.8,424.5000004,80.53999995,615.0099994,102.44
1,oceanic,38.7,615.9999998,11273.93,3.000000002,5.999999995,0.02,3.100000001,0.3,0.899999999,0.463943161,11,4.999999996,61,25.00000002,122.0000001,27.99999998,219.0000001,43.00000004
1,oceanic,13.34665523,2111.780236,8592.968782,16.99178624,48.02348765,0.076101635,9.947507219,0.693954234,2.029942564,1.228621267,30.26717139,11.18008236,154.4174509,74.43535621,382.8674264,93.23145135,870.0748293,180.3859081
0,continental,4.53312519,1629.462995,10342.80644,390.0722092,610.2512139,0.011188349,63.55727183,0.865337507,2.188764192,1.040251914,24.26211601,10.34563569,131.0065672,59.86741676,317.9084474,76.26582613,708.6943755,138.74155
0,continental,3.29,621.5199994,11510.59,34.92,248.7499998,0.01,7.440000008,0.29,0.890000001,0.626323268,9.929999989,4.039999999,48.87999997,22.44000002,111.69,26.46000001,269.3100001,56.91000005
1,oceanic,18.23000001,4042.729997,8602.569996,96.01000007,131.9299999,0.05,8.830000009,4.210000002,11.73,3.688348135,115.68,38.32999998,430.28,165.6300001,703.7900004,136.3100001,1071.689999,186.2600002
1,oceanic,6.159999998,1920.000001,8109.999996,42.29999996,78.29999999,0.153,7.260000005,4.789999995,7.490000005,1.774582594,17.09999998,7.340000001,113.9999999,45.10000001,230,56.59999998,558.0000001,131.9999999
1,oceanic,6.670000001,3196.79,7665.900006,119.5399999,165.4399998,0.14,45.23999997,5.659999998,13.03000001,3.711545294,117.62,39.04999998,400.1800001,142.23,555.0800005,101.25,696.1900003,112.7
1,oceanic,10.33000001,3856.759998,10676.36999,465.3199995,425.0800001,0.05,39.70000002,5.129999999,13.83,5.149769092,138.6400001,47.22000003,498.3599998,172.3900001,713.2399995,129.4600001,1026.100001,166.6699998
1,oceanic,6.299999993,1466.380001,10739.18001,71.20000006,150.3299998,0.03,12.99,1.319999999,3.440000003,1.241047958,36.46999997,13.47000001,157.0100001,62.73000007,283.73,56.70999996,470.2700004,79.27999991
0,continental,9.089999995,1185.969999,10646.55,113.2099999,336.6999997,0.02,18.92,0.580000001,2.289999998,1.171456484,28.5,10.24000001,121.58,48.13000004,220.7199998,45.82000002,376.7399996,71.08999996
1,oceanic,6.029999998,1690.000002,8250.000009,16.90000002,69.39999993,0.0747,4.010000004,3.239999998,4.419999996,1.380230904,10.79999999,4.889999999,87.99999997,37.69999998,208,56.50000002,605.0000005,154.0000001
0,continental,3.4,458,12934.00001,96.99999994,425,0.003,18,0.2,0.64,0.497579041,5.999999995,2.6,31.00000001,15,81.99999993,22.00000001,239,54.99999994
0,continental,6.410972058,979.0000004,9515.000008,117.0000001,215.9999999,0.021,25.00000002,0.969999999,2.900000001,0.351436945,25.00000002,9.229999999,102.0000001,39.99999997,168.0000001,34,266.0000002,46.00000003
0,continental,5.676425378,1669.000001,8880.000005,103.0000001,148.9999999,0.018,16.99999999,3.02,7.750000009,0.942964476,59.99999995,19.70999999,205,69.00000004,288.0000002,54.99999994,416.0000004,68.00000005
1,oceanic,10.12999999,4008.819996,8619.240007,482.3799998,584.1699999,0.02,95.04000008,5.15,14.32,4.46545293,148.3700001,49.14999998,509.7999998,174.1700001,693.4999993,126.54,890.2700002,136.7999999
1,oceanic,16.6,1748.999998,10884.99999,4.999999996,15,0.01,3.499999997,0.599999999,2.3,0.927886323,33.00000001,12.99999999,181.0000001,74.00000005,343,72.99999998,592.0000004,110
1,oceanic,7.790000006,3209.999997,7299.999998,45.20000002,103.0000001,0.213,7.080000005,7.130000002,13.3,3.815932504,30.69999997,12.29999999,188.9999999,74.1,383,98.90000009,991.9999996,234.9999999
1,oceanic,31.45000002,4527.549999,7310.049992,296.9800001,279.7299998,0.23,29.66000002,15.43,27.92,11.65657194,191.3199999,56.18000002,545.0900004,192.0000001,754.4300003,145.5400001,1076.010001,178.9000002
0,continental,6.629999994,389.3300002,11417.95999,24.84000003,132.3500001,0.03,6.529999996,0.27,0.8,0.452344582,7.529999997,2.890000002,33.39,14.12000001,63.49999996,15.40000001,141.3599998,28.70000002
1,oceanic,10.24000001,2275.52,8442.510005,316.52,363.9599997,0.02,38.66000003,3.069999997,7.800000006,2.806856131,81.85000005,26.99999999,277.4099998,99.50999995,390.6399998,70.20999999,522.2400003,80.71999996
0,continental,6.113347204,1503.999999,10392,262.9999997,378.0000001,0.0038,36.00000002,1.339999999,4.329999996,0.483660747,38.00000003,13.7,160.0000001,61,256.9999998,54.99999994,441.9999996,75.99999995
1,oceanic,21.18000001,5003.000001,8823.250004,196.6600001,215.7200002,0.13,20.19,6.46,17.77000001,9.162877446,175.1900002,58.30999994,606.1599997,214.58,862.1100006,158.9400001,1177.24,186.1299999
1,oceanic,40.49999998,2733.000002,10185.89,61,38.00000003,0.05,5.099999999,2.500000002,5.999999995,1.507815272,62.99999993,23,244.9999998,107.9999999,442.9999998,105,658.0000006,107.9999999
1,oceanic,7.089999997,885.0699994,8364.949993,22.44999998,53.15999997,0.02,10.91000001,1.25,3.680000003,1.68179396,33.77999998,12.17999999,126.15,43.88000001,176.2,33.89000001,247.3099997,37.78000004
1,oceanic,10.30999999,6893.410003,9380.139993,345.9,439.2800003,0.08,41.88,13.63000001,31.72999999,10.90266428,260.7599998,82.18999992,833.8200002,300.6599999,1229.55,233.43,1747.17,287.2799999
